ID linije,Lista stanica
42A,"[73, 2180, 6125, 4410, 5987, 4019, 3136, 3396, 4992, 722, 422, 2877, 5212, 794, 2770, 7059, 720, 2401, 3295, 3818, 735, 6802, 2592, 1355, 3414, 4644, 2674, 4848, 3762, 4674, 1527, 4549, 4794, 5297, 5229, 7133, 4218, 4224, 5664, 5146, 340, 2106, 4276, 5601, 432, 3374, 1153, 6920, 7575, 3146, 3192, 1642, 357, 2663, 3355, 2463, 4961, 7093, 3254, 567, 5750, 2982, 6219, 4870, 3387, 5863, 464, 6726, 5942, 5000, 6700, 5334, 5774, 2886, 999, 2029, 4328, 4135, 3750, 4709, 2601, 590, 6046, 3753, 3339, 2832, 2576, 228, 4069, 1455, 2037, 2805, 417, 3329, 6156, 261, 2777, 80, 7526, 5032, 1114, 1638, 3196, 2240, 5801, 217, 2346, 5561, 1673, 3403, 3807, 444]"
42B,"[73, 2180, 6125, 4410, 5987, 4019, 3136, 3396, 4992, 722, 422, 2877, 5212, 794, 2770, 7059, 720, 2401, 3295, 3818, 735, 6802, 2592, 1355, 3414, 4644, 2674, 4848, 3762, 4674, 1527, 4549, 4794, 5297, 5229, 7133, 4218, 4224, 5664, 5146, 340, 2106, 4276, 5601, 432, 3374, 1153, 6920, 7575, 3146, 3192, 1642, 357, 2663, 3355, 2463, 4961, 7093, 3254, 567, 5750, 2982, 6219, 4870, 3387, 5863, 464, 6726, 5942, 5000, 6700, 5334, 5774, 2886, 999, 2029, 4328, 4135, 3750, 4709, 2601, 590, 6046, 3753, 3339, 2832, 2576, 228, 4069, 1455, 2037, 2805, 417, 3329, 6156, 261, 2777, 80, 7526, 5032, 1114, 1638, 3196, 2240, 5801, 217, 2346, 5561, 1673, 3403, 3807, 444]"
43A,"[2701, 23, 5838, 3596, 3365, 6398, 1955, 6599, 4811, 1487, 6736, 2794, 5406, 3987, 964, 763, 1598, 5822, 1568, 320, 4359, 6157, 4596, 304, 474, 1448, 2711, 6653, 1843, 925, 1981, 2309, 1399, 1719, 5071, 7629, 5003, 5284, 4788, 4025, 1106, 339, 3837, 2082, 3919, 170, 5619, 1860, 7547, 4030, 7143, 3897, 5594, 5164, 296, 3589, 5455, 3246, 7411, 3357, 5847, 2729, 3914, 3081, 6200, 5442, 4757, 996, 5665, 1586, 1160, 4237, 5468, 6974, 3461, 5104, 3921, 3172, 6267, 5738, 7157, 3491, 3819, 775, 4523, 3887, 2828, 3435, 3048, 7171, 6527, 2868, 7541, 3316, 4192, 7355, 5382, 4092, 237]"
43B,"[2701, 23, 5838, 3596, 3365, 6398, 1955, 6599, 4811, 1487, 6736, 2794, 5406, 3987, 964, 763, 1598, 5822, 1568, 320, 4359, 6157, 4596, 304, 474, 1448, 2711, 6653, 1843, 925, 1981, 2309, 1399, 1719, 5071, 7629, 5003, 5284, 4788, 4025, 1106, 339, 3837, 2082, 3919, 170, 5619, 1860, 7547, 4030, 7143, 3897, 5594, 5164, 296, 3589, 5455, 3246, 7411, 3357, 5847, 2729, 3914, 3081, 6200, 5442, 4757, 996, 5665, 1586, 1160, 4237, 5468, 6974, 3461, 5104, 3921, 3172, 6267, 5738, 7157, 3491, 3819, 775, 4523, 3887, 2828, 3435, 3048, 7171, 6527, 2868, 7541, 3316, 4192, 7355, 5382, 4092, 237]"
51A,"[2681, 5856, 2264, 588, 7428, 4280, 637, 7632, 3301, 3708, 5769, 4469, 6879, 615, 2682, 1603, 1745, 670, 1785, 4227, 870, 475, 5093, 2117, 3535, 7243, 10, 3076, 4196, 1234, 2138, 7641, 585, 4629, 6493, 2464, 5681, 1870, 6191, 5047, 1614, 4264, 5059, 822, 3360, 2790, 7084, 3097, 45, 397, 2390, 1261, 1850, 1844, 1121, 4286, 473, 4634, 3418, 1852, 2111, 3508, 5900, 5031, 394, 2922, 2128, 71, 7092, 6810, 3077, 7620, 556, 4137, 4251, 4052, 3793, 2444, 1407, 4296, 876, 709, 3796, 7424]"
51B,"[2681, 5856, 2264, 588, 7428, 4280, 637, 7632, 3301, 3708, 5769, 4469, 6879, 615, 2682, 1603, 1745, 670, 1785, 4227, 870, 475, 5093, 2117, 3535, 7243, 10, 3076, 4196, 1234, 2138, 7641, 585, 4629, 6493, 2464, 5681, 1870, 6191, 5047, 1614, 4264, 5059, 822, 3360, 2790, 7084, 3097, 45, 397, 2390, 1261, 1850, 1844, 1121, 4286, 473, 4634, 3418, 1852, 2111, 3508, 5900, 5031, 394, 2922, 2128, 71, 7092, 6810, 3077, 7620, 556, 4137, 4251, 4052, 3793, 2444, 1407, 4296, 876, 709, 3796, 7424]"
52A,"[2098, 3720, 4497, 6401, 7247, 4597, 1225, 4975, 3630, 1051, 7266, 6359, 6642, 2625, 247, 6531, 4238, 4796, 3289, 4963, 4568, 4460, 1135, 523, 450, 3917, 6748, 6021, 3620, 3153, 5412, 4717, 561, 1899, 4453, 3088, 301, 2942, 6269, 869, 6719, 1865, 2822, 7168, 6221, 364, 3425, 1599, 2709, 6176, 3105, 2632, 1380, 4439, 3838, 738, 6008, 642, 2947, 3864, 4610, 3256, 2167, 5555, 3894, 3873, 165, 1545, 215, 963, 3319, 3408, 5927, 4625, 591, 6216, 2191, 2537, 5424, 7192, 2313, 1877, 4397, 7589, 4785, 458, 2215, 7047, 2023, 3007, 1359, 6169, 2017, 5906, 991, 7573, 7322, 6678, 1009, 4382, 3063, 5060, 1948, 2959]"
52B,"[2098, 3720, 4497, 6401, 7247, 4597, 1225, 4975, 3630, 1051, 7266, 6359, 6642, 2625, 247, 6531, 4238, 4796, 3289, 4963, 4568, 4460, 1135, 523, 450, 3917, 6748, 6021, 3620, 3153, 5412, 4717, 561, 1899, 4453, 3088, 301, 2942, 6269, 869, 6719, 1865, 2822, 7168, 6221, 364, 3425, 1599, 2709, 6176, 3105, 2632, 1380, 4439, 3838, 738, 6008, 642, 2947, 3864, 4610, 3256, 2167, 5555, 3894, 3873, 165, 1545, 215, 963, 3319, 3408, 5927, 4625, 591, 6216, 2191, 2537, 5424, 7192, 2313, 1877, 4397, 7589, 4785, 458, 2215, 7047, 2023, 3007, 1359, 6169, 2017, 5906, 991, 7573, 7322, 6678, 1009, 4382, 3063, 5060, 1948, 2959]"
53A,"[1354, 3586, 4300, 3140, 6202, 6164, 4142, 6606, 7288, 7, 2823, 3348, 6887, 6243, 2564, 3797, 5310, 1284, 2300, 251, 3507, 2494, 3378, 7101, 4789, 7134, 2637, 6215, 3171, 5972, 4544, 347, 3415, 4982, 7599, 7395, 4350, 4436, 1378, 7425, 4926, 1159, 2211, 4727, 420, 836, 3578, 3499, 2434, 4002, 7353, 6367, 3617, 3893, 4335, 6412, 5747, 6834, 4343, 1352, 2338, 3459, 4163, 943, 2280, 932, 427, 5416, 4297, 415, 7257, 3307, 5439, 2546, 6132, 1775, 1521, 4716, 4290, 7303, 1816, 2938, 3714, 5085, 2221, 3587, 5294, 2258, 4037, 4919, 5883, 6739, 1254, 5909, 4246, 6767, 7617, 4111, 140, 6882, 824, 2813, 1711, 6885, 4954, 1779, 5807, 2126, 4060, 17, 6889, 4571, 5808, 2579, 4528, 3993, 5215, 4512, 1582, 3155, 2255, 7532, 442, 2880, 4806, 1544, 1873, 3527, 5814, 3647, 6192, 3947, 7474, 901, 2760, 2470, 992, 4337]"
53B,"[1354, 3586, 4300, 3140, 6202, 6164, 4142, 6606, 7288, 7, 2823, 3348, 6887, 6243, 2564, 3797, 5310, 1284, 2300, 251, 3507, 2494, 3378, 7101, 4789, 7134, 2637, 6215, 3171, 5972, 4544, 347, 3415, 4982, 7599, 7395, 4350, 4436, 1378, 7425, 4926, 1159, 2211, 4727, 420, 836, 3578, 3499, 2434, 4002, 7353, 6367, 3617, 3893, 4335, 6412, 5747, 6834, 4343, 1352, 2338, 3459, 4163, 943, 2280, 932, 427, 5416, 4297, 415, 7257, 3307, 5439, 2546, 6132, 1775, 1521, 4716, 4290, 7303, 1816, 2938, 3714, 5085, 2221, 3587, 5294, 2258, 4037, 4919, 5883, 6739, 1254, 5909, 4246, 6767, 7617, 4111, 140, 6882, 824, 2813, 1711, 6885, 4954, 1779, 5807, 2126, 4060, 17, 6889, 4571, 5808, 2579, 4528, 3993, 5215, 4512, 1582, 3155, 2255, 7532, 442, 2880, 4806, 1544, 1873, 3527, 5814, 3647, 6192, 3947, 7474, 901, 2760, 2470, 992, 4337]"
54A,"[2419, 4865, 3185, 7017, 4172, 1676, 617, 5765, 3065, 2809, 7624, 5183, 2159, 767, 2032, 6336, 1219, 1694, 564, 2607, 6701, 3555, 2986, 2737, 3510, 4186, 3474, 1188, 1897, 2897, 6050, 1452, 7201, 6034, 4736, 5363, 5466, 844, 4449, 3776, 2212, 1145, 4393, 5061, 3862, 1379, 1936, 2796, 2503, 7273, 970, 6083, 6377, 584, 5754, 2487, 5094, 3250, 1301, 6283, 4180, 6175, 2034, 3870, 7317, 6353, 5498, 5074, 3522, 4590, 290, 4831, 5505, 4080, 634, 3397, 87, 2593, 5782, 5359, 1462, 5603, 2645, 5604, 5019, 5591, 5836, 2181, 3122, 2407, 1696, 1943, 1826, 7628, 6843, 6014, 2978, 1183, 5548, 6836, 3315, 6464, 260, 910, 2075, 4656, 6969, 7108, 7334, 5227, 2920, 3945, 3584, 3567, 1326, 7479, 1978, 7341, 150, 2963, 2643, 3868, 7040, 3204, 6472, 952, 1688, 7159, 1563, 589, 1909, 3998, 2409, 2030, 3526, 1397, 7346, 3745, 5768, 4168, 5611, 611, 1984, 259, 2371, 6258, 5415, 2666, 6878, 7636, 3369, 6466, 968, 572, 3463, 2283, 3696, 4437, 1604, 2074, 1970, 974, 1176, 4313, 868, 5161, 4101, 2304]"
54B,"[2419, 4865, 3185, 7017, 4172, 1676, 617, 5765, 3065, 2809, 7624, 5183, 2159, 767, 2032, 6336, 1219, 1694, 564, 2607, 6701, 3555, 2986, 2737, 3510, 4186, 3474, 1188, 1897, 2897, 6050, 1452, 7201, 6034, 4736, 5363, 5466, 844, 4449, 3776, 2212, 1145, 4393, 5061, 3862, 1379, 1936, 2796, 2503, 7273, 970, 6083, 6377, 584, 5754, 2487, 5094, 3250, 1301, 6283, 4180, 6175, 2034, 3870, 7317, 6353, 5498, 5074, 3522, 4590, 290, 4831, 5505, 4080, 634, 3397, 87, 2593, 5782, 5359, 1462, 5603, 2645, 5604, 5019, 5591, 5836, 2181, 3122, 2407, 1696, 1943, 1826, 7628, 6843, 6014, 2978, 1183, 5548, 6836, 3315, 6464, 260, 910, 2075, 4656, 6969, 7108, 7334, 5227, 2920, 3945, 3584, 3567, 1326, 7479, 1978, 7341, 150, 2963, 2643, 3868, 7040, 3204, 6472, 952, 1688, 7159, 1563, 589, 1909, 3998, 2409, 2030, 3526, 1397, 7346, 3745, 5768, 4168, 5611, 611, 1984, 259, 2371, 6258, 5415, 2666, 6878, 7636, 3369, 6466, 968, 572, 3463, 2283, 3696, 4437, 1604, 2074, 1970, 974, 1176, 4313, 868, 5161, 4101, 2304]"
55A,"[1457, 6081, 5420, 2202, 2083, 6622, 5493, 7061, 5391, 1151, 7473, 3744, 6621, 6454, 6105, 6301, 1346, 5831, 2873, 4140, 1550, 6131, 3658, 5835, 949, 2080, 7199, 2744, 7147, 6274, 780, 476, 4195, 5115, 6358, 5885, 7434, 5138, 4940, 7519, 1287, 2003, 7280, 5572, 2305, 6186, 1710, 4330, 7669, 6849, 3571, 67, 4682, 5343, 834, 7401, 4957, 5517, 2585, 268, 6977, 6547, 4269, 3929, 2241, 4535, 5576, 1058, 6197, 1886, 7048, 2162, 5810, 892, 2895, 43, 7409, 5204, 885, 3231, 3724, 1362, 1663, 956, 4355, 6076, 6051, 4704, 4531, 7436, 6211, 1302, 5380, 4451, 4341, 7521, 3031, 5030, 6780, 4635, 151, 6298, 4164, 3501, 1057, 3843, 5764, 7372, 6987, 6497, 2427, 2161, 3280, 4760, 7607, 4416, 2013, 4935, 3277, 2394, 2344, 919, 6686, 6619, 4565, 6129, 333, 6762, 1008, 1309, 7278, 7441, 4171, 7287, 4639, 5660, 2284, 6148, 398, 5481, 5408, 2449, 5727, 2067, 2479, 2302, 6339, 4578, 1315, 5322, 6178, 113, 508, 337, 1306, 1269, 4907, 5829, 4371, 3188, 537, 5298, 3050, 1014, 24, 3061, 348, 1216, 4896, 3725, 4998, 1263, 2485, 774, 100, 6143, 6806, 7126, 630, 5589, 3041, 6998, 3312, 4424, 5899, 4134, 4228, 5469, 985, 2321, 4901, 920]"
55B,"[1457, 6081, 5420, 2202, 2083, 6622, 5493, 7061, 5391, 1151, 7473, 3744, 6621, 6454, 6105, 6301, 1346, 5831, 2873, 4140, 1550, 6131, 3658, 5835, 949, 2080, 7199, 2744, 7147, 6274, 780, 476, 4195, 5115, 6358, 5885, 7434, 5138, 4940, 7519, 1287, 2003, 7280, 5572, 2305, 6186, 1710, 4330, 7669, 6849, 3571, 67, 4682, 5343, 834, 7401, 4957, 5517, 2585, 268, 6977, 6547, 4269, 3929, 2241, 4535, 5576, 1058, 6197, 1886, 7048, 2162, 5810, 892, 2895, 43, 7409, 5204, 885, 3231, 3724, 1362, 1663, 956, 4355, 6076, 6051, 4704, 4531, 7436, 6211, 1302, 5380, 4451, 4341, 7521, 3031, 5030, 6780, 4635, 151, 6298, 4164, 3501, 1057, 3843, 5764, 7372, 6987, 6497, 2427, 2161, 3280, 4760, 7607, 4416, 2013, 4935, 3277, 2394, 2344, 919, 6686, 6619, 4565, 6129, 333, 6762, 1008, 1309, 7278, 7441, 4171, 7287, 4639, 5660, 2284, 6148, 398, 5481, 5408, 2449, 5727, 2067, 2479, 2302, 6339, 4578, 1315, 5322, 6178, 113, 508, 337, 1306, 1269, 4907, 5829, 4371, 3188, 537, 5298, 3050, 1014, 24, 3061, 348, 1216, 4896, 3725, 4998, 1263, 2485, 774, 100, 6143, 6806, 7126, 630, 5589, 3041, 6998, 3312, 4424, 5899, 4134, 4228, 5469, 985, 2321, 4901, 920]"
56A,"[5884, 3802, 972, 6212, 890, 7031, 969, 1959, 5688, 6188, 2145, 4645, 4308, 4387, 4739, 6468, 421, 1900, 284, 4516, 5349, 818, 6343, 2560, 7555, 2516, 5470, 6594, 5607, 229, 2929, 156, 4671, 4747, 5959, 1824, 1512, 3380, 7653, 6949, 5638, 5577, 5568, 3981, 5504, 698, 6966, 4857, 1564, 5309, 2090, 2845, 5123, 5, 5387, 3936, 3103, 2947, 4268, 538, 4488, 2506, 378, 5181, 4010, 1924, 6771, 7009, 1730, 7231, 5046, 5851, 5792, 7418, 277, 2840, 6565, 51, 6620, 3516, 708, 5492, 3426, 4113, 6585, 6935, 1640, 751, 5538, 5684, 3055, 6556, 5437, 5485, 4799, 6402, 5742, 5095, 1255, 6272, 6426, 4744, 3693, 1138, 531, 1797, 351, 7336, 3920, 6345, 4642, 1100, 6007, 3971, 3626, 3692, 6820, 3079, 3982, 5386, 1619, 6029, 5222, 4779, 554, 7250, 5367, 5694, 2736, 5699, 6123, 5613, 3632, 4472, 4128, 6519, 6404, 4417, 3640, 5579, 2222, 6781, 987, 2358, 4880, 1990, 5475, 790, 2208, 5202, 6396, 5295, 1556, 4620, 6938, 6545, 3615, 3846, 6910, 6717]"
56B,"[5884, 3802, 972, 6212, 890, 7031, 969, 1959, 5688, 6188, 2145, 4645, 4308, 4387, 4739, 6468, 421, 1900, 284, 4516, 5349, 818, 6343, 2560, 7555, 2516, 5470, 6594, 5607, 229, 2929, 156, 4671, 4747, 5959, 1824, 1512, 3380, 7653, 6949, 5638, 5577, 5568, 3981, 5504, 698, 6966, 4857, 1564, 5309, 2090, 2845, 5123, 5, 5387, 3936, 3103, 2947, 4268, 538, 4488, 2506, 378, 5181, 4010, 1924, 6771, 7009, 1730, 7231, 5046, 5851, 5792, 7418, 277, 2840, 6565, 51, 6620, 3516, 708, 5492, 3426, 4113, 6585, 6935, 1640, 751, 5538, 5684, 3055, 6556, 5437, 5485, 4799, 6402, 5742, 5095, 1255, 6272, 6426, 4744, 3693, 1138, 531, 1797, 351, 7336, 3920, 6345, 4642, 1100, 6007, 3971, 3626, 3692, 6820, 3079, 3982, 5386, 1619, 6029, 5222, 4779, 554, 7250, 5367, 5694, 2736, 5699, 6123, 5613, 3632, 4472, 4128, 6519, 6404, 4417, 3640, 5579, 2222, 6781, 987, 2358, 4880, 1990, 5475, 790, 2208, 5202, 6396, 5295, 1556, 4620, 6938, 6545, 3615, 3846, 6910, 6717]"
64A,[]
64B,[]
72A,"[2586, 1801, 3836, 2766, 6172, 3565, 3604, 4741, 4197, 1880, 5489, 3089, 632, 4063, 1336, 1268, 4715, 2533, 5966, 5983, 857, 6112, 882, 5817, 1476, 7115, 1703, 6524, 2297, 7279, 6664, 7549, 176, 4095, 6170, 4302, 7638, 3963, 70, 4923, 2307, 6496, 358, 1117, 31, 4977, 3886, 5357, 6566, 6201, 5860, 6490, 6374, 1552, 7313, 2493, 1163, 416, 3108, 3842, 2135, 4115, 3335, 6193, 1214, 6299, 1426, 1905, 1344, 1313, 1463, 6048, 4427, 470, 5539, 456, 4777, 2148, 5775, 6128, 2482, 196, 5921, 1639, 5186, 3445, 6964, 1131, 3449, 4126, 5122, 3958, 2776, 117, 5269, 7576, 6797, 4684, 3736, 3075, 6757, 1787, 7300, 1746, 7489, 1680, 1677, 5911, 1989, 3621, 1977, 6040, 5682, 4820, 6775, 5275, 41, 3113, 4685, 4855, 6306, 3540, 3612, 5511, 363, 2559, 3123, 665, 7635, 5716, 3500, 6052, 7014, 1623, 1189, 2065, 5785, 4233, 1579, 3126, 2318, 6063, 6492, 5662, 189, 4047, 548, 4106, 33, 5490, 7585, 6024, 3138, 3785, 3983, 5173, 7647, 2563, 6296, 5433, 7514]"
72B,"[2586, 1801, 3836, 2766, 6172, 3565, 3604, 4741, 4197, 1880, 5489, 3089, 632, 4063, 1336, 1268, 4715, 2533, 5966, 5983, 857, 6112, 882, 5817, 1476, 7115, 1703, 6524, 2297, 7279, 6664, 7549, 176, 4095, 6170, 4302, 7638, 3963, 70, 4923, 2307, 6496, 358, 1117, 31, 4977, 3886, 5357, 6566, 6201, 5860, 6490, 6374, 1552, 7313, 2493, 1163, 416, 3108, 3842, 2135, 4115, 3335, 6193, 1214, 6299, 1426, 1905, 1344, 1313, 1463, 6048, 4427, 470, 5539, 456, 4777, 2148, 5775, 6128, 2482, 196, 5921, 1639, 5186, 3445, 6964, 1131, 3449, 4126, 5122, 3958, 2776, 117, 5269, 7576, 6797, 4684, 3736, 3075, 6757, 1787, 7300, 1746, 7489, 1680, 1677, 5911, 1989, 3621, 1977, 6040, 5682, 4820, 6775, 5275, 41, 3113, 4685, 4855, 6306, 3540, 3612, 5511, 363, 2559, 3123, 665, 7635, 5716, 3500, 6052, 7014, 1623, 1189, 2065, 5785, 4233, 1579, 3126, 2318, 6063, 6492, 5662, 189, 4047, 548, 4106, 33, 5490, 7585, 6024, 3138, 3785, 3983, 5173, 7647, 2563, 6296, 5433, 7514]"
73A,[]
73B,[]
74A,"[6623, 7604, 5140, 3799, 2115, 6097, 5703, 2365, 1771, 5931, 687, 4586, 5506, 6675, 4861, 1274, 4333, 1218, 3044, 1573, 4795, 5432, 6532, 5156, 5273, 5595, 1453, 6207, 5971, 5643, 2773, 7668, 6432, 1723, 4058, 5645, 3454, 6098, 4976, 6456, 2116, 2985, 6709, 3417, 672, 5182, 725, 6854, 3774, 1199, 4083, 2945, 2315, 338, 961, 2298, 6962, 1081, 4242, 160, 1655, 6459, 4040, 2274, 4029, 4008, 1718, 7616, 710, 5912, 3880, 7270, 5826, 2993, 4257, 2649, 7326, 3443, 7495, 1698, 1032, 3701, 7091, 5640, 4517, 7592, 3323, 2014, 3580, 6152, 6249, 453, 5947, 6333, 6326, 4856, 4116, 1289, 1819, 2006, 5043, 5823, 1780, 6433, 2019, 1633, 2732, 4734, 457, 2531, 254, 5491, 69, 2310, 7209, 342, 5348, 4583, 2940, 2121, 6431, 4389, 406, 4468, 7136, 5523, 2047, 1175, 1342, 7141, 1371, 3890, 4846, 6173, 2878, 2166, 6084, 4456, 6039, 6443, 6223, 7240, 5036, 5044, 1529, 1005, 4655, 6241, 5184, 761, 883, 2491, 4173, 1167, 4431, 3949, 3012, 6196, 3151, 2771, 1431, 867, 7637, 3134, 2830, 1722, 3368, 2835, 4807, 192, 4454, 7267, 5482, 6498, 6476, 2802, 922, 3413, 208, 1232, 2669, 5584, 6318, 5236, 264, 166, 4800, 3197, 5119, 1559, 1625, 7340, 4804, 1656, 2259, 6266, 2141, 6616, 659, 5915, 7570, 2403, 5948, 5507, 6624, 666, 6590]"
74B,"[6623, 7604, 5140, 3799, 2115, 6097, 5703, 2365, 1771, 5931, 687, 4586, 5506, 6675, 4861, 1274, 4333, 1218, 3044, 1573, 4795, 5432, 6532, 5156, 5273, 5595, 1453, 6207, 5971, 5643, 2773, 7668, 6432, 1723, 4058, 5645, 3454, 6098, 4976, 6456, 2116, 2985, 6709, 3417, 672, 5182, 725, 6854, 3774, 1199, 4083, 2945, 2315, 338, 961, 2298, 6962, 1081, 4242, 160, 1655, 6459, 4040, 2274, 4029, 4008, 1718, 7616, 710, 5912, 3880, 7270, 5826, 2993, 4257, 2649, 7326, 3443, 7495, 1698, 1032, 3701, 7091, 5640, 4517, 7592, 3323, 2014, 3580, 6152, 6249, 453, 5947, 6333, 6326, 4856, 4116, 1289, 1819, 2006, 5043, 5823, 1780, 6433, 2019, 1633, 2732, 4734, 457, 2531, 254, 5491, 69, 2310, 7209, 342, 5348, 4583, 2940, 2121, 6431, 4389, 406, 4468, 7136, 5523, 2047, 1175, 1342, 7141, 1371, 3890, 4846, 6173, 2878, 2166, 6084, 4456, 6039, 6443, 6223, 7240, 5036, 5044, 1529, 1005, 4655, 6241, 5184, 761, 883, 2491, 4173, 1167, 4431, 3949, 3012, 6196, 3151, 2771, 1431, 867, 7637, 3134, 2830, 1722, 3368, 2835, 4807, 192, 4454, 7267, 5482, 6498, 6476, 2802, 922, 3413, 208, 1232, 2669, 5584, 6318, 5236, 264, 166, 4800, 3197, 5119, 1559, 1625, 7340, 4804, 1656, 2259, 6266, 2141, 6616, 659, 5915, 7570, 2403, 5948, 5507, 6624, 666, 6590]"
76A,[]
76B,[]
31A,"[3670, 1410, 1919, 6038, 5571, 6379, 552, 2209, 7229, 5057, 3709, 1168, 4471, 2174, 5753, 4000, 4001, 2054, 1372, 6075, 602, 895, 4429, 2357, 7567, 1956, 5956, 2683, 5618, 2328, 1141, 5661, 3389, 754, 5480, 2747, 293, 330, 3180, 6943, 5958, 225, 752, 7393, 4500, 3858, 4373, 180, 898, 2641, 6522, 7000, 597, 6782, 3090, 3682, 6988, 2497, 5426, 4338, 826, 4421, 5390, 418, 845, 7242, 6203, 2195, 5789, 5407, 175, 7029, 2831, 2882, 7587, 1248, 4718]"
31B,"[3670, 1410, 1919, 6038, 5571, 6379, 552, 2209, 7229, 5057, 3709, 1168, 4471, 2174, 5753, 4000, 4001, 2054, 1372, 6075, 602, 895, 4429, 2357, 7567, 1956, 5956, 2683, 5618, 2328, 1141, 5661, 3389, 754, 5480, 2747, 293, 330, 3180, 6943, 5958, 225, 752, 7393, 4500, 3858, 4373, 180, 898, 2641, 6522, 7000, 597, 6782, 3090, 3682, 6988, 2497, 5426, 4338, 826, 4421, 5390, 418, 845, 7242, 6203, 2195, 5789, 5407, 175, 7029, 2831, 2882, 7587, 1248, 4718]"
32A,"[6199, 502, 1678, 5277, 3688, 3193, 4863, 4750, 5326, 5669, 4082, 7244, 68, 3071, 1974, 1108, 1706, 4107, 4752, 1433, 4187, 2308, 3685, 3233, 4724, 1520, 6179, 2917, 3084, 677]"
32B,"[6199, 502, 1678, 5277, 3688, 3193, 4863, 4750, 5326, 5669, 4082, 7244, 68, 3071, 1974, 1108, 1706, 4107, 4752, 1433, 4187, 2308, 3685, 3233, 4724, 1520, 6179, 2917, 3084, 677]"
33A,"[4873, 7301, 4835, 5977, 6271, 6505, 1585, 5143, 2956, 4422, 737, 5830, 5534, 1181, 3045, 2490, 2788, 5116, 7597, 5670, 2547, 5852, 4968, 874, 4994, 6543, 2925, 5940, 2583, 7652, 7223, 3882, 6942, 4754, 1193, 7066, 7582, 7218, 2387, 2902, 1894, 2772, 4498, 7543, 7158, 923, 2554, 5855, 2817, 396, 5925]"
33B,"[4873, 7301, 4835, 5977, 6271, 6505, 1585, 5143, 2956, 4422, 737, 5830, 5534, 1181, 3045, 2490, 2788, 5116, 7597, 5670, 2547, 5852, 4968, 874, 4994, 6543, 2925, 5940, 2583, 7652, 7223, 3882, 6942, 4754, 1193, 7066, 7582, 7218, 2387, 2902, 1894, 2772, 4498, 7543, 7158, 923, 2554, 5855, 2817, 396, 5925]"
60A,"[1471, 5037, 6785, 6615, 5560, 1839, 871, 6302, 5501, 3235, 7562, 5992, 3729, 3366, 1832, 4162, 6555, 3225, 6690, 7050, 4946, 3928, 1398, 2155, 3633, 6281, 4616, 1674, 6303, 4136, 4947, 4651, 496, 6848, 4402, 6631, 4278, 6417, 4091, 4329, 5608, 5865, 1060, 7614, 6614, 5486, 3080, 2903, 3614, 5106, 2472, 2692, 4768, 7464, 4283, 1104, 940, 5587, 137, 1076, 492, 3133, 3871, 3393, 4878, 6934, 158, 7663, 3814, 3120, 246, 3381, 1767, 2388, 2536, 6469, 1440, 2670, 2381, 2758, 6814, 4149, 5526, 5206, 1373, 306, 5136, 819, 4245, 3046, 7152, 2291, 4551, 2281, 525, 2739, 6312, 5624, 6927, 4372, 5679, 465, 4103, 6316, 2157, 7469, 2653, 3585, 4930, 825, 3850, 6530, 7660, 3787, 1783, 3754, 6807, 6890, 307, 2801, 7364, 6103, 4524, 3881, 4536, 385, 1185, 91, 2981, 821, 234, 1889, 5274, 557, 3269, 3162, 3011, 2021, 7056, 982, 3635, 3296, 1595, 3043, 4085, 2342]"
60B,"[1471, 5037, 6785, 6615, 5560, 1839, 871, 6302, 5501, 3235, 7562, 5992, 3729, 3366, 1832, 4162, 6555, 3225, 6690, 7050, 4946, 3928, 1398, 2155, 3633, 6281, 4616, 1674, 6303, 4136, 4947, 4651, 496, 6848, 4402, 6631, 4278, 6417, 4091, 4329, 5608, 5865, 1060, 7614, 6614, 5486, 3080, 2903, 3614, 5106, 2472, 2692, 4768, 7464, 4283, 1104, 940, 5587, 137, 1076, 492, 3133, 3871, 3393, 4878, 6934, 158, 7663, 3814, 3120, 246, 3381, 1767, 2388, 2536, 6469, 1440, 2670, 2381, 2758, 6814, 4149, 5526, 5206, 1373, 306, 5136, 819, 4245, 3046, 7152, 2291, 4551, 2281, 525, 2739, 6312, 5624, 6927, 4372, 5679, 465, 4103, 6316, 2157, 7469, 2653, 3585, 4930, 825, 3850, 6530, 7660, 3787, 1783, 3754, 6807, 6890, 307, 2801, 7364, 6103, 4524, 3881, 4536, 385, 1185, 91, 2981, 821, 234, 1889, 5274, 557, 3269, 3162, 3011, 2021, 7056, 982, 3635, 3296, 1595, 3043, 4085, 2342]"
